2642
-43.40656 -22.92259 0
-43.55824022769032 -22.96231726036090 110
-43.55824022769032 -22.96411726036090 110
-43.55824022769032 -22.96591726036090 110
-43.55824022769032 -22.96771726036090 110
-43.55824022769032 -22.96951726036090 110
-43.55644022769032 -22.96231726036090 110
-43.55644022769032 -22.96411726036090 110
-43.55644022769032 -22.96591726036090 110
-43.55644022769032 -22.96771726036090 110
-43.55464022769032 -22.96231726036090 110
-43.55464022769032 -22.96411726036090 110
-43.55464022769032 -22.96591726036090 110
-43.55284022769032 -22.96231726036090 110
-43.55284022769032 -22.96411726036090 110
-43.55104022769032 -22.96051726036090 110
-43.55104022769032 -22.96231726036090 110
-43.54924022769032 -22.95871726036090 110
-43.54924022769032 -22.96051726036090 110
-43.54744022769032 -22.95511726036090 110
-43.54744022769032 -22.95691726036090 110
-43.54744022769032 -22.95871726036090 110
-43.54744022769032 -22.96051726036090 110
-43.54744022769032 -23.03251726036090 110
-43.54564022769032 -22.94251726036090 110
-43.54564022769032 -22.94431726036090 110
-43.54564022769032 -22.94611726036090 110
-43.54564022769032 -22.95151726036090 110
-43.54564022769032 -22.95331726036090 110
-43.54564022769032 -22.95511726036090 110
-43.54564022769032 -22.95691726036090 110
-43.54564022769032 -22.95871726036090 110
-43.54564022769032 -23.03071726036090 110
-43.54564022769032 -23.03251726036090 110
-43.54564022769032 -23.03431726036090 110
-43.54384022769032 -22.94071726036090 110
-43.54384022769032 -22.94251726036090 110
-43.54384022769032 -22.94431726036090 110
-43.54384022769032 -22.94611726036090 110
-43.54384022769032 -22.94791726036090 110
-43.54384022769032 -22.94971726036090 110
-43.54384022769032 -22.95151726036090 110
-43.54384022769032 -22.95331726036090 110
-43.54384022769032 -22.95511726036090 110
-43.54384022769032 -23.03071726036090 110
-43.54384022769032 -23.03251726036090 110
-43.54384022769032 -23.03431726036090 110
-43.54204022769032 -22.93891726036090 110
-43.54204022769032 -22.94071726036090 110
-43.54204022769032 -22.94251726036090 110
-43.54204022769032 -22.94431726036090 110
-43.54204022769032 -22.94611726036090 110
-43.54204022769032 -22.94791726036090 110
-43.54204022769032 -22.94971726036090 110
-43.54204022769032 -22.95151726036090 110
-43.54204022769032 -22.95331726036090 110
-43.54204022769032 -23.02891726036090 110
-43.54204022769032 -23.03071726036090 110
-43.54204022769032 -23.03251726036090 110
-43.54204022769032 -23.03431726036090 110
-43.54024022769032 -22.93711726036090 110
-43.54024022769032 -22.93891726036090 110
-43.54024022769032 -22.94071726036090 110
-43.54024022769032 -22.94251726036090 110
-43.54024022769032 -22.94431726036090 110
-43.54024022769032 -22.94611726036090 110
-43.54024022769032 -22.94791726036090 110
-43.54024022769032 -22.94971726036090 110
-43.54024022769032 -22.95151726036090 110
-43.54024022769032 -23.02711726036090 110
-43.54024022769032 -23.02891726036090 110
-43.54024022769032 -23.03071726036090 110
-43.54024022769032 -23.03251726036090 110
-43.53844022769032 -22.93711726036090 110
-43.53844022769032 -22.93891726036090 110
-43.53844022769032 -22.94071726036090 110
-43.53844022769032 -22.94251726036090 110
-43.53844022769032 -22.94431726036090 110
-43.53844022769032 -22.94611726036090 110
-43.53844022769032 -22.94791726036090 110
-43.53844022769032 -22.94971726036090 110
-43.53844022769032 -23.02531726036090 110
-43.53844022769032 -23.02711726036090 110
-43.53844022769032 -23.02891726036090 110
-43.53844022769032 -23.03071726036090 110
-43.53844022769032 -23.03251726036090 110
-43.53664022769032 -22.93531726036090 110
-43.53664022769032 -22.93711726036090 110
-43.53664022769032 -22.93891726036090 110
-43.53664022769032 -22.94071726036090 110
-43.53664022769032 -22.94251726036090 110
-43.53664022769032 -22.94431726036090 110
-43.53664022769032 -22.94611726036090 110
-43.53664022769032 -22.94791726036090 110
-43.53664022769032 -22.94971726036090 110
-43.53664022769032 -23.02171726036090 110
-43.53664022769032 -23.02351726036090 110
-43.53664022769032 -23.02531726036090 110
-43.53664022769032 -23.02711726036090 110
-43.53664022769032 -23.02891726036090 110
-43.53664022769032 -23.03071726036090 110
-43.53484022769032 -22.93531726036090 110
-43.53484022769032 -22.93711726036090 110
-43.53484022769032 -22.93891726036090 110
-43.53484022769032 -22.94071726036090 110
-43.53484022769032 -22.94251726036090 110
-43.53484022769032 -22.94431726036090 110
-43.53484022769032 -22.94611726036090 110
-43.53484022769032 -22.94791726036090 110
-43.53484022769032 -22.94971726036090 110
-43.53484022769032 -22.95151726036090 110
-43.53484022769032 -23.01991726036090 110
-43.53484022769032 -23.02171726036090 110
-43.53484022769032 -23.02351726036090 110
-43.53484022769032 -23.02531726036090 110
-43.53484022769032 -23.02711726036090 110
-43.53484022769032 -23.02891726036090 110
-43.53484022769032 -23.03071726036090 110
-43.53304022769032 -22.93531726036090 110
-43.53304022769032 -22.93711726036090 110
-43.53304022769032 -22.93891726036090 110
-43.53304022769032 -22.94071726036090 110
-43.53304022769032 -22.94251726036090 110
-43.53304022769032 -22.94431726036090 110
-43.53304022769032 -22.94611726036090 110
-43.53304022769032 -22.94791726036090 110
-43.53304022769032 -22.94971726036090 110
-43.53304022769032 -22.95151726036090 110
-43.53304022769032 -22.95331726036090 110
-43.53304022769032 -22.95511726036090 110
-43.53304022769032 -23.01991726036090 110
-43.53304022769032 -23.02171726036090 110
-43.53304022769032 -23.02351726036090 110
-43.53304022769032 -23.02531726036090 110
-43.53304022769032 -23.02711726036090 110
-43.53304022769032 -23.02891726036090 110
-43.53124022769032 -22.93531726036090 110
-43.53124022769032 -22.93711726036090 110
-43.53124022769032 -22.93891726036090 110
-43.53124022769032 -22.94071726036090 110
-43.53124022769032 -22.94251726036090 110
-43.53124022769032 -22.94431726036090 110
-43.53124022769032 -22.94611726036090 110
-43.53124022769032 -22.94791726036090 110
-43.53124022769032 -22.94971726036090 110
-43.53124022769032 -22.95151726036090 110
-43.53124022769032 -22.95331726036090 110
-43.53124022769032 -22.95511726036090 110
-43.53124022769032 -22.95691726036090 110
-43.53124022769032 -22.95871726036090 110
-43.53124022769032 -22.96051726036090 110
-43.53124022769032 -23.01811726036090 110
-43.53124022769032 -23.01991726036090 110
-43.53124022769032 -23.02171726036090 110
-43.53124022769032 -23.02351726036090 110
-43.53124022769032 -23.02531726036090 110
-43.53124022769032 -23.02711726036090 110
-43.53124022769032 -23.02891726036090 110
-43.52944022769032 -22.93351726036090 110
-43.52944022769032 -22.93531726036090 110
-43.52944022769032 -22.93711726036090 110
-43.52944022769032 -22.93891726036090 110
-43.52944022769032 -22.94071726036090 110
-43.52944022769032 -22.94251726036090 110
-43.52944022769032 -22.94431726036090 110
-43.52944022769032 -22.94611726036090 110
-43.52944022769032 -22.94791726036090 110
-43.52944022769032 -22.94971726036090 110
-43.52944022769032 -22.95151726036090 110
-43.52944022769032 -22.95331726036090 110
-43.52944022769032 -22.95511726036090 110
-43.52944022769032 -22.95691726036090 110
-43.52944022769032 -22.95871726036090 110
-43.52944022769032 -22.96051726036090 110
-43.52944022769032 -22.96231726036090 110
-43.52944022769032 -22.96411726036090 110
-43.52944022769032 -22.96591726036090 110
-43.52944022769032 -22.96771726036090 110
-43.52944022769032 -23.01631726036090 110
-43.52944022769032 -23.01811726036090 110
-43.52944022769032 -23.01991726036090 110
-43.52944022769032 -23.02171726036090 110
-43.52944022769032 -23.02351726036090 110
-43.52764022769032 -22.93531726036090 110
-43.52764022769032 -22.93711726036090 110
-43.52764022769032 -22.93891726036090 110
-43.52764022769032 -22.94071726036090 110
-43.52764022769032 -22.94251726036090 110
-43.52764022769032 -22.94431726036090 110
-43.52764022769032 -22.94611726036090 110
-43.52764022769032 -22.94791726036090 110
-43.52764022769032 -22.94971726036090 110
-43.52764022769032 -22.95151726036090 110
-43.52764022769032 -22.95331726036090 110
-43.52764022769032 -22.95511726036090 110
-43.52764022769032 -22.95691726036090 110
-43.52764022769032 -22.95871726036090 110
-43.52764022769032 -22.96051726036090 110
-43.52764022769032 -22.96231726036090 110
-43.52764022769032 -22.96411726036090 110
-43.52764022769032 -22.96591726036090 110
-43.52764022769032 -22.96771726036090 110
-43.52764022769032 -22.96951726036090 110
-43.52764022769032 -22.97131726036090 110
-43.52764022769032 -22.97311726036090 110
-43.52584022769032 -22.89751726036090 110
-43.52584022769032 -22.89931726036090 110
-43.52584022769032 -22.93531726036090 110
-43.52584022769032 -22.93711726036090 110
-43.52584022769032 -22.93891726036090 110
-43.52584022769032 -22.94071726036090 110
-43.52584022769032 -22.94251726036090 110
-43.52584022769032 -22.94431726036090 110
-43.52584022769032 -22.94611726036090 110
-43.52584022769032 -22.94791726036090 110
-43.52584022769032 -22.94971726036090 110
-43.52584022769032 -22.95151726036090 110
-43.52584022769032 -22.95331726036090 110
-43.52584022769032 -22.95511726036090 110
-43.52584022769032 -22.95691726036090 110
-43.52584022769032 -22.95871726036090 110
-43.52584022769032 -22.96051726036090 110
-43.52584022769032 -22.96231726036090 110
-43.52584022769032 -22.96411726036090 110
-43.52584022769032 -22.96591726036090 110
-43.52584022769032 -22.96771726036090 110
-43.52584022769032 -22.96951726036090 110
-43.52584022769032 -22.97131726036090 110
-43.52584022769032 -22.97311726036090 110
-43.52584022769032 -22.97491726036090 110
-43.52584022769032 -22.98031726036090 110
-43.52584022769032 -22.98211726036090 110
-43.52584022769032 -23.00011726036090 110
-43.52404022769032 -22.89751726036090 110
-43.52404022769032 -22.89931726036090 110
-43.52404022769032 -22.93531726036090 110
-43.52404022769032 -22.93711726036090 110
-43.52404022769032 -22.93891726036090 110
-43.52404022769032 -22.94071726036090 110
-43.52404022769032 -22.94251726036090 110
-43.52404022769032 -22.94431726036090 110
-43.52404022769032 -22.94611726036090 110
-43.52404022769032 -22.94791726036090 110
-43.52404022769032 -22.94971726036090 110
-43.52404022769032 -22.95151726036090 110
-43.52404022769032 -22.95331726036090 110
-43.52404022769032 -22.95511726036090 110
-43.52404022769032 -22.95691726036090 110
-43.52404022769032 -22.95871726036090 110
-43.52404022769032 -22.96051726036090 110
-43.52404022769032 -22.96231726036090 110
-43.52404022769032 -22.96411726036090 110
-43.52404022769032 -22.96591726036090 110
-43.52404022769032 -22.96771726036090 110
-43.52404022769032 -22.96951726036090 110
-43.52404022769032 -22.97131726036090 110
-43.52404022769032 -22.97311726036090 110
-43.52404022769032 -22.97491726036090 110
-43.52404022769032 -22.97671726036090 110
-43.52404022769032 -22.97851726036090 110
-43.52404022769032 -22.98031726036090 110
-43.52404022769032 -22.98211726036090 110
-43.52404022769032 -22.98391726036090 110
-43.52404022769032 -22.98571726036090 110
-43.52404022769032 -22.98751726036090 110
-43.52404022769032 -22.99831726036090 110
-43.52404022769032 -23.00011726036090 110
-43.52404022769032 -23.00191726036090 110
-43.52404022769032 -23.00371726036090 110
-43.52404022769032 -23.00551726036090 110
-43.52224022769032 -22.89931726036090 110
-43.52224022769032 -22.93531726036090 110
-43.52224022769032 -22.93711726036090 110
-43.52224022769032 -22.93891726036090 110
-43.52224022769032 -22.94071726036090 110
-43.52224022769032 -22.94251726036090 110
-43.52224022769032 -22.94431726036090 110
-43.52224022769032 -22.94611726036090 110
-43.52224022769032 -22.94791726036090 110
-43.52224022769032 -22.94971726036090 110
-43.52224022769032 -22.95151726036090 110
-43.52224022769032 -22.95331726036090 110
-43.52224022769032 -22.95511726036090 110
-43.52224022769032 -22.95691726036090 110
-43.52224022769032 -22.95871726036090 110
-43.52224022769032 -22.96051726036090 110
-43.52224022769032 -22.96231726036090 110
-43.52224022769032 -22.96411726036090 110
-43.52224022769032 -22.96591726036090 110
-43.52224022769032 -22.96771726036090 110
-43.52224022769032 -22.96951726036090 110
-43.52224022769032 -22.97131726036090 110
-43.52224022769032 -22.97311726036090 110
-43.52224022769032 -22.97491726036090 110
-43.52224022769032 -22.97671726036090 110
-43.52224022769032 -22.97851726036090 110
-43.52224022769032 -22.98031726036090 110
-43.52224022769032 -22.98211726036090 110
-43.52224022769032 -22.98391726036090 110
-43.52224022769032 -22.98571726036090 110
-43.52224022769032 -22.98751726036090 110
-43.52224022769032 -22.98931726036090 110
-43.52224022769032 -22.99111726036090 110
-43.52224022769032 -22.99291726036090 110
-43.52224022769032 -22.99831726036090 110
-43.52224022769032 -23.00011726036090 110
-43.52224022769032 -23.00191726036090 110
-43.52224022769032 -23.00371726036090 110
-43.52044022769032 -22.89931726036090 110
