69
-43.27928 -22.98671 0
-43.2907579441845 -22.9962070629792 110
-43.2907579441845 -23.0034070629792 110
-43.2889579441845 -22.9854070629792 110
-43.2889579441845 -22.9872070629792 110
-43.2889579441845 -22.9890070629792 110
-43.2889579441845 -22.9944070629792 110
-43.2889579441845 -22.9962070629792 110
-43.2889579441845 -22.9980070629792 110
-43.2889579441845 -22.9998070629792 110
-43.2889579441845 -23.0016070629792 110
-43.2889579441845 -23.0034070629792 110
-43.2871579441845 -22.9836070629792 110
-43.2871579441845 -22.9854070629792 110
-43.2871579441845 -22.9872070629792 110
-43.2871579441845 -22.9890070629792 110
-43.2871579441845 -22.9908070629792 110
-43.2871579441845 -22.9926070629792 110
-43.2871579441845 -22.9944070629792 110
-43.2871579441845 -22.9962070629792 110
-43.2871579441845 -22.9980070629792 110
-43.2871579441845 -22.9998070629792 110
-43.2871579441845 -23.0016070629792 110
-43.2871579441845 -23.0034070629792 110
-43.2853579441845 -22.9818070629792 110
-43.2853579441845 -22.9836070629792 110
-43.2853579441845 -22.9854070629792 110
-43.2853579441845 -22.9872070629792 110
-43.2853579441845 -22.9890070629792 110
-43.2853579441845 -22.9908070629792 110
-43.2853579441845 -22.9926070629792 110
-43.2853579441845 -22.9944070629792 110
-43.2853579441845 -22.9962070629792 110
-43.2853579441845 -22.9980070629792 110
-43.2853579441845 -22.9998070629792 110
-43.2853579441845 -23.0016070629792 110
-43.2853579441845 -23.0034070629792 110
-43.2835579441845 -22.9818070629792 110
-43.2835579441845 -22.9836070629792 110
-43.2835579441845 -22.9854070629792 110
-43.2835579441845 -22.9872070629792 110
-43.2835579441845 -22.9890070629792 110
-43.2835579441845 -22.9908070629792 110
-43.2835579441845 -22.9926070629792 110
-43.2835579441845 -22.9944070629792 110
-43.2835579441845 -22.9962070629792 110
-43.2835579441845 -22.9980070629792 110
-43.2835579441845 -22.9998070629792 110
-43.2835579441845 -23.0016070629792 110
-43.2817579441845 -22.9818070629792 110
-43.2817579441845 -22.9836070629792 110
-43.2817579441845 -22.9854070629792 110
-43.2817579441845 -22.9872070629792 110
-43.2817579441845 -22.9890070629792 110
-43.2817579441845 -22.9908070629792 110
-43.2817579441845 -22.9944070629792 110
-43.2817579441845 -22.9962070629792 110
-43.2817579441845 -22.9980070629792 110
-43.2817579441845 -22.9998070629792 110
-43.2799579441845 -22.9854070629792 110
-43.2799579441845 -22.9872070629792 110
-43.2799579441845 -22.9890070629792 110
-43.2799579441845 -22.9962070629792 110
-43.2799579441845 -22.9980070629792 110
-43.2781579441845 -22.9872070629792 110
-43.2781579441845 -22.9890070629792 110
-43.2763579441845 -22.9854070629792 110
-43.2763579441845 -22.9872070629792 110
-43.2745579441845 -22.9836070629792 110
