30 0
0 1 0.9628671600578812
0 2 1.3685373937725835
0 3 1.0011740786372254
0 4 0.9958498918022449
0 5 1.3561705214407875
0 6 1.2911407114926163
0 7 0.9941511167680778
0 8 1.2587400796785968
0 9 1.3816939108466257
0 10 1.093424621047216
0 11 1.383626234791318
0 12 1.1993666941497838
0 13 1.1100444229006383
0 14 1.0200409608359
0 15 1.353961637634667
0 16 1.3441284306536614
0 17 1.2379324510178173
0 18 1.1720643339391414
0 19 1.1807095456034902
0 20 0.7473879718330348
0 21 1.1167764450068853
0 22 1.034028532717423
0 23 1.2255685008872934
0 24 1.0203053744825172
0 25 0.806333075692057
0 26 1.153391181690854
0 27 1.3467018451682453
0 28 1.2962622049576176
0 29 1.0822632706526487
1 2 1.2652640795228938
1 3 1.0682583072530656
1 4 1.1304865557666315
1 5 1.3494707752950945
1 6 1.3641537019928962
1 7 1.1690513685457928
1 8 1.320097520600482
1 9 1.3483628597758368
1 10 1.1990230215470172
1 11 1.1873355882827292
1 12 1.1940341179681226
1 13 1.2079109923353188
1 14 1.1521304366981313
1 15 1.2837777896485059
1 16 1.350043747534327
1 17 1.2104337262471816
1 18 1.2640820881124748
1 19 1.229861428249499
1 20 1.1659542182168499
1 21 1.2349639577207985
1 22 1.2383175648451188
1 23 1.26959403397794
1 24 1.1326530244794628
1 25 1.1062389314266088
1 26 1.1640551852263339
1 27 1.2871552549202254
1 28 1.332638506948617
1 29 0.996137545681668
2 3 1.3663875650240864
2 4 1.3493895230555815
2 5 1.3671188475308373
2 6 1.3335532066162774
2 7 1.405833413531973
2 8 1.353495893636101
2 9 1.4117406951139047
2 10 1.300993035821685
2 11 1.2188097650517253
2 12 1.4318633346754306
2 13 1.4065422379812458
2 14 1.4185367536314093
2 15 1.3508785893249253
2 16 1.41016201382041
2 17 1.381996441573953
2 18 1.4039172216897693
2 19 1.3704612822974591
2 20 1.4653161508557204
2 21 1.4330299338938488
2 22 1.3284589694668338
2 23 1.3640763355897376
2 24 1.1745083312396354
2 25 1.3017014764446182
2 26 1.296129988445009
2 27 1.2175892923352656
2 28 1.4893606562864024
2 29 1.375227329182116
3 4 1.1328047090812894
3 5 1.3712753831068951
3 6 1.3566610128934233
3 7 1.1935383012305845
3 8 1.3741834058982336
3 9 1.38125652847333
3 10 1.2166558328902308
3 11 1.3019512702373692
3 12 1.1764112816965788
3 13 1.1910893298643401
3 14 1.144011013230906
3 15 1.2743943941993405
3 16 1.260679070447805
3 17 1.2808686728809557
3 18 1.1626004786972124
3 19 1.2474802652670631
3 20 1.1364734473970979
3 21 0.9963734783286955
3 22 1.2972501413986564
3 23 1.2340192026041852
3 24 1.1342388513089765
3 25 1.0283267359677222
3 26 1.2218222914420056
3 27 1.435089180104711
3 28 1.2762077640344924
3 29 1.1222593902215832
4 5 1.2888220897821128
4 6 1.235974272925061
4 7 0.9223673194674665
4 8 1.218684140076169
4 9 1.3254308770511856
4 10 1.1745093968936515
4 11 1.3360999394682724
4 12 1.2857464493533273
4 13 1.1988252319040436
4 14 1.0414388243846144
4 15 1.263243393808467
4 16 1.2642440515617848
4 17 1.3078287769362635
4 18 1.1472483142988241
4 19 1.1555653180574197
4 20 1.0998713070331436
4 21 1.1731223031546332
4 22 1.1791642601151273
4 23 1.1961778435347241
4 24 1.0819982810862954
4 25 1.0337182291809504
4 26 1.2626019671940107
4 27 1.291864050347512
4 28 1.3877668401535548
4 29 1.1263248838989792
5 6 1.3002906194427575
5 7 1.329816622417197
5 8 1.3315074992218645
5 9 1.457724366213295
5 10 1.4655648477191416
5 11 1.0544396756270547
5 12 1.353403156923917
5 13 1.41104269240712
5 14 1.2894052890204175
5 15 1.2005271778715023
5 16 1.4471660225507184
5 17 1.2867310871802549
5 18 1.443199188424127
5 19 1.3059708592531103
5 20 1.4812168020209655
5 21 1.416141986676401
5 22 1.4080405658890542
5 23 1.2692827088192509
5 24 1.4081709840520078
5 25 1.3610038336713033
5 26 1.3857505791569265
5 27 1.5112290994526902
5 28 1.5824447534918251
5 29 1.3945860234570362
6 7 1.1556122892633265
6 8 1.069976011120883
6 9 1.4390633735756373
6 10 1.3707930022369335
6 11 1.2617977668311284
6 12 1.360777140358263
6 13 1.451456951445955
6 14 1.371575018159051
6 15 1.353503188041563
6 16 1.4156874729687974
6 17 1.2017808000721095
6 18 1.2489169989647253
6 19 1.1937676958293921
6 20 1.3306454813006583
6 21 1.3434483236781807
6 22 1.2696675233427115
6 23 1.363902826893904
6 24 1.418536865486979
6 25 1.3139087606451003
6 26 1.3533181354111403
6 27 1.4223055535130258
6 28 1.4826876580184947
6 29 1.2676388598811248
7 8 1.0711453690447563
7 9 1.3557141635340044
7 10 1.2697432383513167
7 11 1.3873729654581646
7 12 1.2847214825972386
7 13 1.1535852019777801
7 14 1.0437279037408762
7 15 1.37984546669005
7 16 1.3552406698070651
7 17 1.2850644055938565
7 18 1.2312060395481892
7 19 1.1235360793575535
7 20 1.0826619045317625
7 21 1.2143381928450239
7 22 1.1341485736626622
7 23 1.3162075286742136
7 24 1.3087890030785085
7 25 1.048560966270835
7 26 1.3182529043141338
7 27 1.3916937251724546
7 28 1.316086487531645
7 29 1.1545507975212073
8 9 1.4149321278699734
8 10 1.347970954884958
8 11 1.3941058108310522
8 12 1.4059686295012275
8 13 1.3883508314545885
8 14 1.3412131623754124
8 15 1.4149450929039715
8 16 1.4812988164278436
8 17 1.2475652326526894
8 18 1.3265053923572634
8 19 1.4041396418629268
8 20 1.2755551638245752
8 21 1.3866086037610588
8 22 1.2683930199273974
8 23 1.533444319433318
8 24 1.5003822486932086
8 25 1.2971010731529262
8 26 1.450835635398365
8 27 1.4122666823336913
8 28 1.4298968395296932
8 29 1.2974754030729683
9 10 1.4114736212978385
9 11 1.404858006022033
9 12 1.3490759868401443
9 13 1.2761239580588961
9 14 1.3905177090899454
9 15 1.5003854239626888
9 16 1.3044149408080736
9 17 1.3821472146204588
9 18 1.4119993182947064
9 19 1.18565308247698
9 20 1.3670572038515565
9 21 1.315181900929288
9 22 1.368084145283696
9 23 1.2862533182828322
9 24 1.3077155323261114
9 25 1.3885098262676643
9 26 1.2333802562299416
9 27 1.2926982131619507
9 28 1.2974110288558456
9 29 1.431186258763428
10 11 1.3463047962811863
10 12 1.2970652536111718
10 13 1.263641509635185
10 14 1.220067188747969
10 15 1.3497184079256774
10 16 1.3193725813569812
10 17 1.3853482122266818
10 18 1.3092152721842056
10 19 1.3156014472497193
10 20 1.1372444711035476
10 21 1.3554271847504304
10 22 1.2827322478674035
10 23 1.355788049671652
10 24 1.1433274901320718
10 25 1.1565512307110395
10 26 1.2181892923601167
10 27 1.391001314587454
10 28 1.3420375057022473
10 29 1.2743626485732635
11 12 1.1941686087447023
11 13 1.4517665699929285
11 14 1.3345834267356147
11 15 1.1406591200942513
11 16 1.457689141001916
11 17 1.2636621498119485
11 18 1.3692642013154182
11 19 1.2336590108556291
11 20 1.536731856888948
11 21 1.3400468974690454
11 22 1.43835343386878
11 23 1.2365032938463634
11 24 1.2032019249044412
11 25 1.324508460432532
11 26 1.2501743065218127
11 27 1.424395667716869
11 28 1.536486745903585
11 29 1.2553524419463917
12 13 1.326889293808194
12 14 1.263013613511352
12 15 1.2711389342330885
12 16 1.4713172777760797
12 17 1.239828026319694
12 18 1.2910174920354975
12 19 1.2781565583741674
12 20 1.3057194492761683
12 21 1.4240417578803994
12 22 1.335654514086042
12 23 1.3028310054118868
12 24 1.3070192318144682
12 25 1.2809397997052672
12 26 1.300690013094688
12 27 1.4295667700045767
12 28 1.4302656128176034
12 29 1.2884086188143156
13 14 1.211772337221243
13 15 1.4559359274593209
13 16 1.243831816712447
13 17 1.380130659130307
13 18 1.2484658285336234
13 19 1.2851639879684542
13 20 1.100610085379039
13 21 1.1753355215996453
13 22 1.2516699842649714
13 23 1.2315138061675768
13 24 1.2435577767608035
13 25 1.0461810123165518
13 26 1.3873182389952912
13 27 1.3279003493308736
13 28 1.0727323920517422
13 29 1.292623542450532
14 15 1.2237632722598986
14 16 1.3771999983694552
14 17 1.272695899376835
14 18 1.2513805801161129
14 19 1.1794413289712264
14 20 1.031731358663048
14 21 1.2296804739079876
14 22 1.2593587940884283
14 23 1.231871515586487
14 24 1.2444375657343116
14 25 1.0776691766020143
14 26 1.2942132005905904
14 27 1.2797435020162122
14 28 1.3167493807168935
14 29 1.140027133887251
15 16 1.453691483764594
15 17 1.4179498534566406
15 18 1.3189137485517466
15 19 1.2992084909127377
15 20 1.470744676106597
15 21 1.3180627338162003
15 22 1.4222111863178493
15 23 1.299606496783887
15 24 1.2843039256465032
15 25 1.2793282863535262
15 26 1.387039214592867
15 27 1.3484714056783922
15 28 1.462772399803594
15 29 1.3906709628520202
16 17 1.4019585352885877
16 18 1.2291476193274011
16 19 1.311503268174793
16 20 1.2784004555415647
16 21 1.1809840663552351
16 22 1.3683873054799776
16 23 1.2346444162379129
16 24 1.2814137591666244
16 25 1.341465355355965
16 26 1.3542605182397964
16 27 1.3735062559060438
16 28 1.1776510787853853
16 29 1.3220561101236987
17 18 1.3617970887264927
17 19 1.2694712064744198
17 20 1.3850639678576961
17 21 1.3726987662414383
17 22 1.344187344706878
17 23 1.3876774666583516
17 24 1.385759814342185
17 25 1.3679968323178382
17 26 1.3624138453881378
17 27 1.5313710275093113
17 28 1.4412195805502264
17 29 1.0662859253420751
18 19 1.2593030179993348
18 20 1.1772864336334787
18 21 1.1584537875427623
18 22 1.2622713745785363
18 23 1.3032870386470878
18 24 1.2184299455631422
18 25 1.1324728584693213
18 26 1.3070839846051465
18 27 1.2729307515439718
18 28 1.3106676553929741
18 29 1.2965914106243184
19 20 1.256046569425117
19 21 1.2145097833240004
19 22 1.1798449181086157
19 23 1.156812798446942
19 24 1.296182431919373
19 25 1.1901429765180007
19 26 1.2937721583967485
19 27 1.3287617871419954
19 28 1.3712184393219427
19 29 1.2497189940480227
20 21 1.1344508421327444
20 22 1.0862786249090834
20 23 1.2127258056166745
20 24 1.2079556317087565
20 25 0.8854122461504904
20 26 1.204202217584131
20 27 1.3150657956977356
20 28 1.242456735154874
20 29 1.230385694587796
21 22 1.2360809361252332
21 23 1.1496051234935407
21 24 1.139927757873568
21 25 1.0707834185496599
21 26 1.3021824601675678
21 27 1.224323556443316
21 28 1.2648425134005064
21 29 1.278118810386011
22 23 1.230188239054753
22 24 1.189601119057464
22 25 0.9995202137355476
22 26 1.2326523856244433
22 27 1.2877969344581495
22 28 1.3315733064003556
22 29 1.2600718014400227
23 24 1.152653522770376
23 25 1.178614623215847
23 26 1.1985438760347435
23 27 1.3117504109987523
23 28 1.3317895171377987
23 29 1.3498535942216714
24 25 1.074302020199336
24 26 1.090614800509137
24 27 1.283720822670359
24 28 1.3412516922879403
24 29 1.1538970260819421
25 26 1.1940802461574778
25 27 1.224032480540622
25 28 1.2537312186950218
25 29 1.2675380139336716
26 27 1.2877358246977504
26 28 1.3878604776499115
26 29 1.211535296133481
27 28 1.3471499190880827
27 29 1.4649121867958752
28 29 1.4172189800348582
