90 0
0 1 1.214178975284971
0 2 1.214219769832796
0 3 1.2336014850024626
0 4 1.0923945394728867
0 5 1.0312754385316871
0 6 1.14828386723609
0 7 1.2781630517318023
0 8 0.995952875033326
0 9 1.4522258560666534
0 10 1.2846699422805563
0 11 1.4494148300851337
0 12 0.9729835171462995
0 13 1.3093942335519433
0 14 1.2270565952871617
0 15 1.1163427721653196
0 16 1.0006453696492963
0 17 1.3878116296885143
0 18 1.2985512606862846
0 19 1.1803265269767484
0 20 1.3378761086779227
0 21 1.1856365699813682
0 22 0.8648617801823882
0 23 1.0829277889238034
0 24 1.3726708086413437
0 25 1.2207888963613174
0 26 1.091403440298352
0 27 0.7980672325695034
0 28 1.1890836217274858
0 29 1.3062976856871986
0 30 1.251394229111488
0 31 1.4114020342726292
0 32 1.3230726314620564
0 33 1.205106634175623
0 34 1.1667948002303934
0 35 1.2119652619623278
0 36 1.314213502365658
0 37 1.34136438962135
0 38 1.0462473851472391
0 39 0.7585656804697817
0 40 1.2568686775073736
0 41 1.3401848929026419
0 42 1.358826846474831
0 43 1.0018853520726037
0 44 1.1266011647889513
0 45 1.0957037309450268
0 46 1.1959835868388518
0 47 0.776403077147574
0 48 1.1012902313589752
0 49 1.3753412187380016
0 50 0.9380136731769501
0 51 1.3213264667967255
0 52 1.209093249771934
0 53 1.1342486558973017
0 54 0.9421360798227641
0 55 0.7733364709239999
0 56 1.1780399305861
0 57 1.2249218100564243
0 58 1.2574040224306513
0 59 1.025085346003626
0 60 1.0037929448163834
0 61 1.2229896969509562
0 62 1.1677906624237984
0 63 1.0197244132829637
0 64 1.193930983341866
0 65 1.2435013396621466
0 66 1.2734224200679352
0 67 1.3468982249875265
0 68 1.3409300116602967
0 69 1.2656008374546268
0 70 1.3642229228353653
0 71 0.9557597448440615
0 72 1.279529910661774
0 73 1.1413350978480912
0 74 0.9556732350570847
0 75 1.2447394413850112
0 76 1.170270930574251
0 77 1.1328706357839917
0 78 1.3648348819027663
0 79 1.0231207360749857
0 80 1.233187591237264
0 81 1.2719432796333383
0 82 1.2076938133732038
0 83 0.9896474619440617
0 84 0.8961846202039103
0 85 1.2865953495334141
0 86 1.4132631778917433
0 87 1.3905663432618651
0 88 1.102947173995485
0 89 1.2303304819274254
1 2 1.2853790147856414
1 3 1.4019078828528557
1 4 1.2207899140839515
1 5 1.2352539104505438
1 6 1.3458569071048438
1 7 1.3577801828353206
1 8 1.3336642064150008
1 9 1.2807935959808452
1 10 1.2917220007398755
1 11 1.3899253942250585
1 12 1.2431942686430597
1 13 1.2672963652003775
1 14 1.282968961902559
1 15 1.2640110393858566
1 16 1.297271063800563
1 17 1.3964877722056332
1 18 1.0474345657153799
1 19 1.3163855821157164
1 20 1.3664130604206794
1 21 1.323811182579271
1 22 1.2799509343798476
1 23 1.3744783410117862
1 24 1.356398955319703
1 25 1.2805800509215184
1 26 1.2952988312283022
1 27 1.210444543035294
1 28 1.3608919431884643
1 29 1.3554993847019396
1 30 1.2409773005785596
1 31 1.349173075048185
1 32 1.4152014733406846
1 33 1.3760362885265724
1 34 1.297102990692559
1 35 1.3155935655348259
1 36 1.3264359660118743
1 37 1.3290217548991037
1 38 1.262019935555422
1 39 1.2591140680970234
1 40 1.4100621101697215
1 41 1.38547203931168
1 42 1.3977387275217557
1 43 1.3710555373480997
1 44 1.365520058790241
1 45 1.3151056896558708
1 46 1.4539396749866007
1 47 1.2654919756234038
1 48 1.4849088922009108
1 49 1.3696185098968248
1 50 1.1746831328886436
1 51 1.3990102187393036
1 52 1.454892859240906
1 53 1.2472676803574545
1 54 1.2976336480913537
1 55 1.2646125724022885
1 56 1.3790187805100895
1 57 1.3476685435415727
1 58 1.2787146894891137
1 59 1.289611020800732
1 60 1.2823001013561885
1 61 1.280467550224118
1 62 1.2722965952488925
1 63 1.2588078563248963
1 64 1.3792686949781507
1 65 1.4141065553995378
1 66 1.5073162854934286
1 67 1.348720627424612
1 68 1.1376925111697014
1 69 1.331532124365089
1 70 1.4238705429926835
1 71 1.271413262633089
1 72 1.336802934762463
1 73 1.3275117355983508
1 74 1.3622627737327773
1 75 1.0780535579323869
1 76 1.3646877822503773
1 77 1.3011886755763098
1 78 1.2248226380170484
1 79 1.3386443315981413
1 80 1.3977064651931754
1 81 1.4475769428839105
1 82 1.2668637033601708
1 83 1.2682455338693277
1 84 1.215802244611958
1 85 1.414847852725873
1 86 1.4014759417215474
1 87 1.3308268855940697
1 88 1.3199701314490822
1 89 1.3796274423114956
2 3 1.3809799333039783
2 4 1.1967821130550858
2 5 1.2490270210305772
2 6 1.2527774002666745
2 7 1.3372780816992877
2 8 1.3096516971402388
2 9 1.4135480347590144
2 10 1.4614124031891866
2 11 1.3531378193503625
2 12 1.3607199709198083
2 13 1.3237641439136203
2 14 1.3370603215229626
2 15 1.4118275957270852
2 16 1.356580867169786
2 17 1.4189152556230362
2 18 1.4230121765256822
2 19 1.3062516355534373
2 20 1.3915639268749
2 21 1.2266734897435787
2 22 1.1819514957255637
2 23 1.3596759456945757
2 24 1.4119280382103232
2 25 1.3475247687018788
2 26 1.327292175386471
2 27 1.171292140951531
2 28 1.2325091052969617
2 29 1.1801698928840985
2 30 1.2559965986103356
2 31 1.2572354826154195
2 32 1.4139036097545712
2 33 1.4089019911692167
2 34 1.3190150428288716
2 35 1.3332141964888202
2 36 1.234341603063534
2 37 1.2588364840152353
2 38 1.2320120481097812
2 39 1.3315632462615274
2 40 1.014457080372968
2 41 1.1257610699130185
2 42 1.3846014387319774
2 43 1.1846129537386294
2 44 1.1931626195980805
2 45 1.2371531605612758
2 46 1.4190583214098664
2 47 1.2877754283465401
2 48 1.2536613387810924
2 49 1.3149201520035856
2 50 1.1622353293122625
2 51 1.2992477728329497
2 52 1.3394940887848332
2 53 1.291900638534517
2 54 1.28995669309021
2 55 1.3464731963249557
2 56 1.450668431607451
2 57 1.2731983415089545
2 58 1.2952935146380884
2 59 1.2017299657554783
2 60 1.1996367460277426
2 61 1.4036126727477227
2 62 1.1469441494476047
2 63 1.2923506734996635
2 64 1.229381672662612
2 65 1.3129003776103605
2 66 1.3737741962076158
2 67 1.308986255925753
2 68 1.3775653137211787
2 69 1.33852680947941
2 70 1.2283004716286736
2 71 1.2424174214892254
2 72 1.188546374170776
2 73 1.4073493453903452
2 74 1.3350030047786754
2 75 1.4164901882278498
2 76 1.258566386807277
2 77 1.2713724471670689
2 78 1.3642334744762292
2 79 1.2279686093826017
2 80 1.3758140957655394
2 81 1.3304505801338298
2 82 1.3292653349183556
2 83 1.3269339257507036
2 84 1.3737333493252606
2 85 1.4596052352711464
2 86 1.43735848686225
2 87 1.326092155406062
2 88 1.2597775014647594
2 89 1.433424369708697
3 4 1.255465499653776
3 5 1.2137113082060826
3 6 1.3254788500947337
3 7 1.2645499999958887
3 8 1.1978782460856647
3 9 1.3676422375159731
3 10 1.3015103186871049
3 11 1.5146429963844155
3 12 1.3751954020759727
3 13 1.2893652380207687
3 14 1.390331750793057
3 15 1.2325690372639435
3 16 1.208667515982577
3 17 1.3577918374202116
3 18 1.3783319532738991
3 19 1.4020321952985382
3 20 1.2765538423537461
3 21 1.256402664251739
3 22 1.2577656034234415
3 23 1.2027680629372879
3 24 1.46225122721472
3 25 1.388618927303442
3 26 1.4106681404342887
3 27 1.2500447020922925
3 28 1.3171023770733798
3 29 1.4663314516949852
3 30 1.1835762097959368
3 31 1.450475922187133
3 32 1.2703004387569456
3 33 1.4222313203981547
3 34 1.2227957201633726
3 35 1.3972370089073123
3 36 1.3712287927561766
3 37 1.4573266595696142
3 38 1.3398364459373369
3 39 1.303058252413777
3 40 1.4271199514929576
3 41 1.4489104543641158
3 42 1.3615421537241013
3 43 1.213680217695874
3 44 1.2070889912667657
3 45 1.2730716785716758
3 46 1.148682611845463
3 47 1.2523923544307463
3 48 1.1597622271427708
3 49 1.4089875252539656
3 50 1.3124936060293344
3 51 1.4080564663406632
3 52 1.0524098887258235
3 53 1.3339830433095543
3 54 1.2876583583375454
3 55 1.3259033007335819
3 56 1.4053642899928556
3 57 1.333695698686687
3 58 1.3466518277430815
3 59 1.224705154075235
3 60 1.3011643742130812
3 61 1.3162444483673332
3 62 1.305758521736196
3 63 1.357559360498384
3 64 1.2403047517630408
3 65 1.222868807110242
3 66 1.1763205744350187
3 67 1.4424390253297577
3 68 1.3440609322705876
3 69 1.3919036049778455
3 70 1.506334413451966
3 71 1.1935566454969946
3 72 1.317318920296039
3 73 1.1994285152377873
3 74 1.2102712513872043
3 75 1.259236858294634
3 76 1.319213339992156
3 77 1.2793363693533177
3 78 1.3623423065046494
3 79 1.1497724201100907
3 80 1.4372392074275586
3 81 1.335047336454956
3 82 1.2764820014037324
3 83 1.3267873256729477
3 84 1.21849955328288
3 85 1.2135354907370157
3 86 1.5039659585767453
3 87 1.4012956732408939
3 88 1.2231763992291942
3 89 1.2859408807409192
4 5 1.1783870949714503
4 6 1.3257343836872855
4 7 1.3416128494832291
4 8 1.2185247310180345
4 9 1.440468648871364
4 10 1.377464474199071
4 11 1.476221729799072
4 12 1.2276235463560474
4 13 1.3888529725998675
4 14 1.3156985129065524
4 15 1.1622154637929905
4 16 1.2249440211158322
4 17 1.4105926871685346
4 18 1.346520678702138
4 19 1.2547779963860508
4 20 1.2468181118356954
4 21 1.240318248560625
4 22 1.1574834852834734
4 23 1.3013009735059926
4 24 1.4006998964665807
4 25 1.3057370166417486
4 26 1.2734165080404696
4 27 1.0304682903851923
4 28 1.2278081083611512
4 29 1.3430109686222853
4 30 1.196065829212494
4 31 1.3425955769612132
4 32 1.4640781430045169
4 33 1.352948962584467
4 34 1.1734985666952111
4 35 1.273655752851849
4 36 1.3016423667737176
4 37 1.3052015727416952
4 38 1.1990230215470172
4 39 1.1355649266270573
4 40 1.2117982962660245
4 41 1.3497184079256774
4 42 1.3493484357929653
4 43 1.2335033171444965
4 44 1.3127139671721804
4 45 1.3360955701067745
4 46 1.3575522195432446
4 47 1.1082898475463332
4 48 1.1964851164260808
4 49 1.2783315614569144
4 50 1.0984316762399509
4 51 1.3851071325405162
4 52 1.2920943435567596
4 53 1.3012925760954235
4 54 1.2333437352168921
4 55 1.11919237770165
4 56 1.365085329646748
4 57 1.326589305248425
4 58 1.3143267259133258
4 59 1.186125593043027
4 60 1.156534406078427
4 61 1.361104762310203
4 62 1.2657963128778227
4 63 1.3007454629138195
4 64 1.234370355223766
4 65 1.1812231599740612
4 66 1.3420375057022473
4 67 1.3957224461741877
4 68 1.3082633921464208
4 69 1.3586031653117139
4 70 1.4655648477191416
4 71 1.1931384652268158
4 72 1.3324596502772683
4 73 1.2965603316811933
4 74 1.1946197796799725
4 75 1.3722136941500602
4 76 1.4169537776189411
4 77 1.2358298834100327
4 78 1.2625281876680792
4 79 1.106843578443062
4 80 1.376535770084105
4 81 1.3415990702213794
4 82 1.2576186251874697
4 83 1.2376189707913374
4 84 1.1535641573803515
4 85 1.2721062317042227
4 86 1.445059871647367
4 87 1.273893795124153
4 88 1.2195898062452866
4 89 1.3112637790704644
5 6 1.102572938970444
5 7 1.2488953784721637
5 8 1.0321530902662428
5 9 1.3364393665552092
5 10 1.2416678037070628
5 11 1.4396168767754267
5 12 1.254268193799904
5 13 1.3123205320440665
5 14 1.2780767713004935
5 15 1.1972069123624212
5 16 1.1974244886642906
5 17 1.3270079330097946
5 18 1.3663305287345389
5 19 1.2480816828767385
5 20 1.3607625558881307
5 21 1.2097251677650451
5 22 1.1005751881286252
5 23 1.1719793995243122
5 24 1.3415932988593549
5 25 1.256762774712918
5 26 1.2291097377982318
5 27 1.1104483877096865
5 28 1.3187370273425756
5 29 1.2937959180341791
5 30 1.2565963957961495
5 31 1.2945910132340324
5 32 1.350782826628309
5 33 1.2893091255322406
5 34 1.0990342800805075
5 35 1.1935053804368958
5 36 1.2919265355078857
5 37 1.2816878148849777
5 38 1.1089683458512083
5 39 1.1656407171104295
5 40 1.3263613620297388
5 41 1.2794059103976279
5 42 1.2216823436437263
5 43 1.0285041712606195
5 44 1.1674647267720908
5 45 1.159100252000914
5 46 1.347964463148551
5 47 1.0872721216740986
5 48 1.2202673539492233
5 49 1.2914492234510322
5 50 1.1079706785127592
5 51 1.3748345536440272
5 52 1.2295767760135787
5 53 1.1826721743207262
5 54 1.0934090147222952
5 55 1.1598206638429054
5 56 1.3353268601455124
5 57 1.2772975804398023
5 58 1.27194143921404
5 59 1.10564513303442
5 60 1.1831196267124129
5 61 1.3438447480079492
5 62 1.2415233953252744
5 63 1.2118482998844764
5 64 1.2169321646214823
5 65 1.256223737042026
5 66 1.349299260307105
5 67 1.3322167828713825
5 68 1.2287575103511232
5 69 1.2924401580214768
5 70 1.369651535554244
5 71 0.8395008287626404
5 72 1.376909361555062
5 73 1.2035253492805245
5 74 1.070973940114235
5 75 1.2304751529915154
5 76 1.267340976169617
5 77 1.2136092708900543
5 78 1.3797851196825452
5 79 0.9567900613979237
5 80 1.407856956610856
5 81 1.2402147068677116
5 82 1.314368602007725
5 83 1.163779274547901
5 84 1.1416824417642368
5 85 1.3889579942255676
5 86 1.4714855398843159
5 87 1.2979525145930935
5 88 1.0360471312415878
5 89 1.3978861060462366
6 7 1.1889141183508567
6 8 1.3475113850257512
6 9 1.2840950566735776
6 10 1.260660135805381
6 11 1.3869390844134968
6 12 1.3471756783457849
6 13 1.3056845639525607
6 14 1.4042147393835644
6 15 1.2755155011350847
6 16 1.3996100345338942
6 17 1.3378096678409748
6 18 1.2863971611580949
6 19 1.3413413558771174
6 20 1.3127335542533358
6 21 1.2789994402462668
6 22 1.2131954197339887
6 23 1.3675473937622078
6 24 1.2840505983288328
6 25 1.3866374690441912
6 26 1.325651650663319
6 27 1.298777612168086
6 28 1.306911057187606
6 29 1.3120433627034866
6 30 1.3090406643811403
6 31 1.342747592072301
6 32 1.19310301956671
6 33 1.2449953846409687
6 34 1.2683855883786888
6 35 1.31267997221574
6 36 1.2880362469082973
6 37 1.3531572162917724
6 38 1.2115652652221762
6 39 1.32145784271294
6 40 1.3108690733257042
6 41 1.3237442181493466
6 42 1.2815731762430296
6 43 1.0145028338974453
6 44 1.2229644559185764
6 45 1.1693569672172797
6 46 1.1843962354108015
6 47 1.3040335774302694
6 48 1.0612447614565121
6 49 1.25296795891415
6 50 1.2888491589455393
6 51 1.3493610888767182
6 52 1.0816582586961865
6 53 1.3032563471113103
6 54 1.312955587117452
6 55 1.3246235829722806
6 56 1.2484836055913964
6 57 1.382331458095556
6 58 1.3065635829836757
6 59 1.282622464089424
6 60 1.3650123788670072
6 61 1.2253881233623451
6 62 1.2787632517309935
6 63 1.2252532977716837
6 64 1.2602706040380727
6 65 1.3832417687174159
6 66 1.1704231217096188
6 67 1.36929860053657
6 68 1.331972363717762
6 69 1.340227318927874
6 70 1.4456346354564624
6 71 1.1792601932311018
6 72 1.3939453037162584
6 73 1.3251704813721157
6 74 1.182579888596965
6 75 1.249875594346128
6 76 1.2833235501388565
6 77 1.1865510680881088
6 78 1.429162700926382
6 79 1.22920551229106
6 80 1.3410809105320611
6 81 1.3438855077783702
6 82 1.365883498695139
6 83 1.129971276989231
6 84 1.2778015726346443
6 85 1.3051820369815215
6 86 1.4704394846944286
6 87 1.3220290723587038
6 88 1.0116305054418533
6 89 1.3905353555387965
7 8 1.3660481886291904
7 9 1.3402987014360548
7 10 1.2276062061227497
7 11 1.487788954200702
7 12 1.4252147600126004
7 13 1.247065229945446
7 14 1.3925609520509323
7 15 1.3691019101246666
7 16 1.36402849023572
7 17 1.4267807245508837
7 18 1.354430723657172
7 19 1.459915863895074
7 20 1.302043527272308
7 21 1.3332193474156293
7 22 1.3716060281919318
7 23 1.1628565741035921
7 24 1.420618058587305
7 25 1.431046011193661
7 26 1.3062888588341963
7 27 1.3633112007216528
7 28 1.4366809103170464
7 29 1.2183088778596458
7 30 1.150153339466845
7 31 1.2517303048467598
7 32 1.1232579223028147
7 33 1.412979016588618
7 34 1.2921183449562565
7 35 1.5397324305572053
7 36 1.2439095800387612
7 37 1.348548258807097
7 38 1.2512650112499653
7 39 1.4158472432551499
7 40 1.3041857705576743
7 41 1.3423035979932334
7 42 1.3630266834287585
7 43 1.1655524914034794
7 44 1.3376757214297261
7 45 1.1405383395796223
7 46 1.2039201881384987
7 47 1.3685903100073906
7 48 1.2051199338939755
7 49 1.2276440893521532
7 50 1.3571455489180084
7 51 1.3519013755553881
7 52 1.2292663951771463
7 53 1.4710832671656418
7 54 1.3488721003872761
7 55 1.3346112727089467
7 56 1.3926821220046444
7 57 1.3847048265395676
7 58 1.3116818558383405
7 59 1.3732551255143877
7 60 1.3778390500554678
7 61 1.4069205921228538
7 62 1.2998648240857336
