75 0
0 1 1.4608252865316584
0 2 1.3483396079007866
0 3 1.4434537378329189
0 4 1.3620869318620097
0 5 1.4146803894878572
0 6 1.173208759027419
0 7 1.4197484560769333
0 8 1.3586237104182342
0 9 1.3338927504758786
0 10 1.4059537601877785
0 11 1.196443137876488
0 12 1.428956366416136
0 13 1.3854853665531635
0 14 1.3536056078054477
0 15 1.377149230363269
0 16 1.3019646676384515
0 17 1.3650250203571528
0 18 1.276628496226197
0 19 1.2524462075280287
0 20 1.322970523378203
0 21 1.4126797688595072
0 22 1.3086677236630369
0 23 1.3594665061021058
0 24 1.4737335392350472
0 25 1.4145362201664726
0 26 1.4734904187774627
0 27 1.382540025081212
0 28 1.3738660792415711
0 29 1.372348439709541
0 30 1.3706605188061576
0 31 1.416599064832238
0 32 1.2535025975450618
0 33 1.4017820312939977
0 34 1.4995435542258024
0 35 1.3889127310773501
0 36 1.4344020222664682
0 37 0.96342443586065
0 38 1.3628623875942347
0 39 1.4298565903263252
0 40 1.3457225177811902
0 41 1.3607596436218348
0 42 1.2823070706519906
0 43 1.343053139896331
0 44 1.4033223814114943
0 45 1.2674364368222721
0 46 1.3978715692720813
0 47 1.3257853843093437
0 48 1.3584437225469144
0 49 1.1568373172570507
0 50 1.4461992670561048
0 51 1.4719603223001518
0 52 1.42673553124533
0 53 1.274117587588815
0 54 1.4598103607825723
0 55 1.337653772486433
0 56 1.342279693760314
0 57 1.1481333853560884
0 58 1.3513935527306198
0 59 1.4575833628596824
0 60 1.371276871098622
0 61 1.4858545237493317
0 62 1.4740608411807818
0 63 1.1834257952596487
0 64 1.4101104915319433
0 65 1.3973019410393432
0 66 1.3846809258669168
0 67 1.341473082431257
0 68 1.4439919611687166
0 69 1.4069301144554143
0 70 1.4479397078176748
0 71 1.4704293475458556
0 72 1.4014858421756016
0 73 1.3859571576769765
0 74 1.2409946431413241
1 2 1.3213805765679154
1 3 1.2081490158606463
1 4 1.3366010390910639
1 5 1.241724689360586
1 6 1.1222088375367711
1 7 1.2162527799202807
1 8 1.3830903691185386
1 9 1.254996134614472
1 10 0.9578033361391127
1 11 1.4610070402163453
1 12 1.0590458142271648
1 13 1.0778742595931745
1 14 1.242850326369162
1 15 1.0955899403104161
1 16 1.2389865728295653
1 17 1.2670714209379597
1 18 1.1842296296545616
1 19 1.160627072498866
1 20 1.3337960156577315
1 21 1.072720528135398
1 22 1.410833346552644
1 23 1.253023100932353
1 24 1.3155078829873432
1 25 1.3823181520238474
1 26 1.2984796423092773
1 27 1.2164677470768883
1 28 1.2013817450467532
1 29 1.103001432098116
1 30 1.2813261613147042
1 31 1.1910022725396088
1 32 1.3164392410957486
1 33 1.398395584074154
1 34 1.392660798857273
1 35 1.3576406197435844
1 36 1.2775258403415108
1 37 1.4934711343173794
1 38 1.1983950613766137
1 39 1.336822891306825
1 40 1.1724902123589054
1 41 1.2245917860175761
1 42 1.2404073350528433
1 43 1.4069520899655468
1 44 1.327675746654422
1 45 1.3602127468617384
1 46 1.211258817924454
1 47 1.2763012112543968
1 48 1.2677231392373782
1 49 1.3254874463273307
1 50 1.11560163253081
1 51 1.2319994173735802
1 52 1.381816147473538
1 53 1.2771892706690495
1 54 1.523386087620577
1 55 1.1124759399913262
1 56 1.2665170879829264
1 57 1.2800785160091082
1 58 1.2219197770121066
