30 0
0 1 1.3242564692896095
0 2 1.2682166011813578
0 3 1.4496017871828533
0 4 1.340392146365073
0 5 1.399136361695003
0 6 1.435649870720125
0 7 1.358700989275285
0 8 1.2804757632028516
0 9 1.3911705773407028
0 10 1.2165044521888528
0 11 1.3171041799422654
0 12 1.3418100510295767
0 13 1.3703989969828783
0 14 1.2849429194304953
0 15 1.3401896219104033
0 16 1.0824081603803501
0 17 1.3233571680206277
0 18 1.207364621129455
0 19 1.2372672682888948
0 20 1.0228162709449722
0 21 1.327011159702531
0 22 1.328830825464929
0 23 1.0683736554838503
0 24 1.3517516449890885
0 25 1.2061138798859878
0 26 1.252130976334963
0 27 1.2861534230537488
0 28 1.2267294186401096
0 29 1.3348826052549547
1 2 1.1626197259868978
1 3 1.1628929533820576
1 4 1.3176188967989875
1 5 1.3152515519792878
1 6 1.315445046028228
1 7 1.3908573774165423
1 8 1.3067716238581142
1 9 1.4259451940360761
1 10 1.4602627184188568
1 11 1.2640597196159387
1 12 1.3642041832777874
1 13 1.3378250508009633
1 14 1.235669413504169
1 15 1.2411967613036137
1 16 1.369581963054404
1 17 1.3469411601922032
1 18 1.1651054030371808
1 19 1.4130105228927998
1 20 1.3310655833798954
1 21 1.1710784402507
1 22 1.0764533413858235
1 23 1.2640338190277045
1 24 1.3014079347602936
1 25 1.3078911611524384
1 26 1.3943845660520056
1 27 1.392456689630996
1 28 1.2549752370703386
1 29 1.3259571537154418
2 3 1.2309448712205322
2 4 1.1227482348611797
2 5 1.2841967042847728
2 6 1.2695131102416608
2 7 1.1574899346582461
2 8 1.2352957792455102
2 9 1.321554958748303
2 10 1.4994439592503073
2 11 1.2486302754713738
2 12 1.2885026732748763
2 13 1.3814128250803173
2 14 1.0006453696492963
2 15 1.1507245418355054
2 16 1.516545075747441
2 17 1.2596545420509662
2 18 1.089623251289116
2 19 1.3780357243759194
2 20 1.3906807617834203
2 21 1.2803141377181328
2 22 1.1447820194359843
2 23 1.3793632378538292
2 24 1.2367951049202484
2 25 1.386902083193007
2 26 1.213549234076493
2 27 1.3192536109037138
2 28 1.221993412891389
2 29 1.3196760841297583
3 4 1.3483039954143134
3 5 1.2785681624259413
3 6 1.2626675666924974
3 7 1.3487195832990264
3 8 1.33303158577316
3 9 1.2730949609122957
3 10 1.4309333110743616
3 11 1.2489591173868297
3 12 1.3594824997443942
3 13 1.432996471896749
3 14 1.3597798994415755
3 15 1.3264429213779425
3 16 1.4573852907809703
3 17 1.2660674993894279
3 18 1.2136514760061494
3 19 1.3421481424484996
3 20 1.4453112946287425
3 21 1.324107980307622
3 22 1.1526933643635031
3 23 1.4241061253630825
3 24 1.3665194986303175
3 25 1.1957586063105672
3 26 1.451310506424377
3 27 1.4194784841447152
3 28 1.3509274905563244
3 29 1.4244979740434505
4 5 1.1447681101957106
4 6 1.1384799327687825
4 7 0.9958865121272087
4 8 0.8811680121113895
4 9 1.233525988381462
4 10 1.4846138976847953
4 11 1.247798721680822
4 12 1.3126321019439209
4 13 1.398860237939654
4 14 0.7978234664684809
4 15 1.2010781811321047
4 16 1.3823739039114833
4 17 1.217701696976844
4 18 1.073722508635525
4 19 1.3149661042228924
4 20 1.2892492166595348
4 21 1.2490377122669973
4 22 1.2420346651446594
4 23 1.3113514963906436
4 24 1.2055128286445522
4 25 1.3124219992863524
4 26 1.2113513144936834
4 27 1.333446087056612
4 28 1.1693131523508147
4 29 1.3438983966960827
5 6 1.1541172885256283
5 7 1.1756566788968348
5 8 1.2242729974060438
5 9 1.2902947844263841
5 10 1.4927588934692018
5 11 1.3337961546772246
5 12 1.296891301050602
5 13 1.4147732879518895
5 14 1.098425804090034
5 15 1.1231098962430848
5 16 1.4856699696890967
5 17 1.379632301388089
5 18 1.0563615312139243
5 19 1.4062571162393933
5 20 1.3855845390792032
5 21 1.2754121880502196
5 22 1.2770245715441144
5 23 1.3759907469404935
5 24 1.3561969941058574
5 25 1.356920781439812
5 26 1.154930468789208
5 27 1.2161620221364964
5 28 1.230589807850755
5 29 1.2602146493423383
6 7 1.1265949450061161
6 8 1.2610836654103934
6 9 1.0561883234614602
6 10 1.4210471596951095
6 11 1.3067025188890284
6 12 1.3658082038087405
6 13 1.3201526738232923
6 14 1.0769245334955566
6 15 1.0576532056709527
6 16 1.4189064768661825
6 17 1.3388945348332715
6 18 1.0617797862837373
6 19 1.4105646229212376
6 20 1.3737646355534059
6 21 1.1366323775488032
6 22 1.3300682455170374
6 23 1.3431057594143785
6 24 1.22108634301127
6 25 1.3812137266595563
6 26 1.1339731343499273
6 27 1.2254049123697348
6 28 1.1723834556030017
6 29 1.27818113205643
7 8 1.163447602801996
7 9 1.2239823943807355
7 10 1.4456034326096945
7 11 1.31326930397361
7 12 1.374590565360175
7 13 1.4486540498900238
7 14 1.031090210378988
7 15 1.22157311633172
7 16 1.5005447211298633
7 17 1.2407506734804559
7 18 1.133261947359835
7 19 1.29395806664719
7 20 1.420743698256524
7 21 1.3564628650384498
7 22 1.409861183096436
7 23 1.3839871968692452
7 24 1.307334873375207
7 25 1.4138837196547485
7 26 1.1368225796882552
7 27 1.268525900921913
7 28 1.2301290556887485
7 29 1.2930386519156896
8 9 1.2979486576507215
8 10 1.338267430084375
8 11 1.2373955068487825
8 12 1.32120545172441
8 13 1.4124726847787341
8 14 1.0211867970477408
8 15 1.252784253737675
8 16 1.2716453956624358
8 17 1.2087511980792984
8 18 1.2345122270732551
8 19 1.2487352742285351
8 20 1.1752928004120176
8 21 1.2253555705594283
8 22 1.2483376932096486
8 23 1.2025236110345994
8 24 1.2368282269607787
8 25 1.3238838649434004
8 26 1.2527925631624413
8 27 1.2934239439647786
8 28 1.1622237939118163
8 29 1.3509424827917162
9 10 1.3186707339070785
9 11 1.3800121463160493
9 12 1.3507279180241887
9 13 1.391923425001115
9 14 1.170270930574251
9 15 1.2807274870541088
9 16 1.3955931402332997
9 17 1.2519385763980293
9 18 1.2562239860855322
9 19 1.354045349290675
9 20 1.4133436033407523
9 21 1.3237894098944554
9 22 1.3619926555657946
9 23 1.3385095220818788
9 24 1.34759400682144
9 25 1.31929379314584
9 26 1.2716974407963948
9 27 1.318401944463824
9 28 1.2354573535091693
9 29 1.3817008339614452
10 11 1.3936947022569453
10 12 1.4102141286158796
10 13 1.31819225662348
10 14 1.4744098570363633
10 15 1.3364796504389818
10 16 1.113069272805826
10 17 1.335130684970198
10 18 1.4109522923325302
10 19 1.1197204017076863
10 20 1.1343235152222164
10 21 1.4386132279722743
10 22 1.5174245674808173
10 23 1.329156189517199
10 24 1.4620902357356471
10 25 1.1692105808517388
10 26 1.432661914953659
10 27 1.4357798026770368
10 28 1.3723990980955667
10 29 1.393384816468643
11 12 1.2490927046510114
11 13 1.1972291466088505
11 14 1.1804445039162639
11 15 1.2898155911442382
11 16 1.3670055163294215
11 17 1.3072873470364264
11 18 1.2240525323226217
11 19 1.3527109611794144
11 20 1.3431513798379358
11 21 1.3813458689687321
11 22 1.305827944297579
11 23 1.256412031256342
11 24 1.307252994712112
11 25 1.2196604065438021
11 26 1.2313597616234015
11 27 1.2615789703042615
11 28 1.250114052814227
11 29 1.1590572802106505
12 13 1.3511737024079364
12 14 1.2846699422805563
12 15 1.261660156197865
12 16 1.3307658003299379
12 17 1.323623178666409
12 18 1.2803381511803789
12 19 1.3318431686108292
12 20 1.3512318668710501
12 21 1.4012486703169886
12 22 1.346745135092462
12 23 1.2781799566508938
12 24 1.3314725209433542
12 25 1.3340066921554437
12 26 1.3762641392784316
12 27 1.3186510714289261
12 28 1.3128909607657888
12 29 1.1588210161811792
13 14 1.3222256016190295
13 15 1.3342836943282728
13 16 1.4885365618977373
13 17 1.464031657277195
13 18 1.3923276161570264
13 19 1.409889913827068
13 20 1.4516381794228328
13 21 1.3027914074287847
13 22 1.5248313881399935
13 23 1.4937349529021342
13 24 1.3988478126898178
13 25 1.33259973387791
13 26 1.3117693338262741
13 27 1.3283343271113266
13 28 1.3525679140269449
13 29 1.2094186069452855
14 15 1.1679944620579636
14 16 1.4279636085410148
14 17 1.319782015575556
14 18 1.025085346003626
14 19 1.3707625103882624
14 20 1.3062976856871986
14 21 1.2504438017315258
14 22 1.2209467171638764
14 23 1.3352899870400579
14 24 1.1781804431668037
14 25 1.341184130249522
14 26 1.0724542272673536
14 27 1.223585281751968
14 28 1.1370225433420484
14 29 1.228660588342751
15 16 1.3981066827595425
15 17 1.3273167192073523
15 18 1.0273954654467634
15 19 1.2895551894759743
15 20 1.315605675696042
15 21 1.1897158289900893
15 22 1.2499309780920393
15 23 1.2981508398644361
15 24 1.3839679892759449
15 25 1.377872052525399
15 26 1.2040009897772488
15 27 1.264314911946631
15 28 1.1346955131781828
15 29 1.2864510108698843
16 17 1.322131714414677
16 18 1.3700668537675564
16 19 1.068217747363118
16 20 0.9353635840688513
16 21 1.3343977006199392
16 22 1.4453865137958632
16 23 1.1496389829045461
16 24 1.3994005363476705
16 25 1.2917608053631353
16 26 1.4480371904897502
16 27 1.371893464445272
16 28 1.3057134670140265
16 29 1.4194652716735556
17 18 1.2836039965928212
17 19 1.2878224416813322
17 20 1.3140517836642833
17 21 1.4472982437732607
17 22 1.3940485815567178
17 23 1.3503018690886117
17 24 1.348973028509621
17 25 1.2670699876470113
17 26 1.3884046703571558
17 27 1.4724284790646085
17 28 1.2074230994267832
17 29 1.360986541104967
18 19 1.3299433768523408
18 20 1.2625507219546466
18 21 1.268646727020467
18 22 1.159537390572894
18 23 1.2447103765589735
18 24 1.2560587475349518
18 25 1.2336431656044657
18 26 1.1201594588667776
18 27 1.2746464167333686
18 28 1.1136732911398939
18 29 1.3291489844665325
19 20 1.2171711017709819
19 21 1.3047599451781444
19 22 1.4359243317528527
19 23 1.3835623263126915
19 24 1.3252691229215232
19 25 1.2324002862904857
19 26 1.3387780350537446
19 27 1.3029893331030231
19 28 1.335258865733638
19 29 1.3223954343977318
20 21 1.260958651342088
20 22 1.3870484530786742
20 23 1.0553897191380537
20 24 1.3120651546377415
20 25 1.3216266131628942
20 26 1.354217454419159
20 27 1.2158995456985602
20 28 1.1923203109757003
20 29 1.3629036253119926
21 22 1.3295535760776072
21 23 1.3151479629156717
21 24 1.3690381781169492
21 25 1.490874419136651
21 26 1.3737991973522587
21 27 1.3087700370570783
21 28 1.3078257813857632
21 29 1.4084616161820867
22 23 1.3118393801691277
22 24 1.3767910345143288
22 25 1.2286541353345126
22 26 1.3727969740764792
22 27 1.4558325509483978
22 28 1.3233292888317845
22 29 1.3140131081608075
23 24 1.4342032364195123
23 25 1.3628572569162902
23 26 1.3058653361467305
23 27 1.2661086298687891
23 28 1.2118389716692457
23 29 1.2940766765722953
24 25 1.285784321843645
24 26 1.2460306448870315
24 27 1.2737579234860346
24 28 1.29168096972049
24 29 1.360931429744072
25 26 1.4795376175384458
25 27 1.4765935061822788
25 28 1.357347412735819
25 29 1.291830368162545
26 27 1.0669312020049577
26 28 1.2543144247385225
26 29 1.262820237983972
27 28 1.2431483321454075
27 29 1.170130497016163
28 29 1.2115679284766685
