90 0
0 1 1.3057605421297471
0 2 1.2927454336235455
0 3 0.7594495184469409
0 4 1.337380211740032
0 5 1.2643658673455773
0 6 1.2125161160180584
0 7 0.7864373686542433
0 8 1.3803442705805344
0 9 1.2814538285646422
0 10 1.4567864477189734
0 11 1.3785153648218296
0 12 1.3144135956099419
0 13 1.2986321117898856
0 14 1.4326171287591236
0 15 1.3350795633014938
0 16 1.2659970278756487
0 17 1.4052101395108567
0 18 1.337578646565884
0 19 1.3525415629978104
0 20 1.3717428601165187
0 21 1.2707821253264928
0 22 1.358424126805415
0 23 1.4017416196628836
0 24 1.1033299938998808
0 25 1.3249989318067195
0 26 1.4866899252233026
0 27 1.192313432737657
0 28 1.2954583143113059
0 29 1.1497456026925248
0 30 1.3159217210424015
0 31 1.1984821286084897
0 32 1.314978808847834
0 33 1.3801493518224224
0 34 1.36116630412336
0 35 1.299369325226884
0 36 1.1310476843324968
0 37 1.3246588318061632
0 38 0.9316380036246455
0 39 1.3325837707211352
0 40 1.1491843049800419
0 41 1.1670477296735395
0 42 0.898123672308259
0 43 1.3945422754127288
0 44 1.3280629376404134
0 45 1.281458977020966
0 46 1.1881943612993184
0 47 1.3569662562643376
0 48 1.3448349034052447
0 49 1.4442083435477313
0 50 1.18731144545949
0 51 1.3624394052063271
0 52 1.1858217792465104
0 53 1.368331306347246
0 54 1.4784114823264414
0 55 1.4657380810588265
0 56 1.2560428083789419
0 57 0.7284344772165032
0 58 1.4193937838700976
0 59 1.380491814796951
0 60 1.4223655176894197
0 61 1.4001902457360673
0 62 1.5278594796445337
0 63 1.235726222594794
0 64 1.285532999659419
0 65 1.271887913550021
0 66 1.3592189989425567
0 67 1.4694332584338232
0 68 1.126003856772648
0 69 1.1646046979842861
0 70 1.335189651163454
0 71 1.1854668201452832
0 72 1.146226404698776
0 73 1.3078233831356805
0 74 1.4539073244731948
0 75 1.4056204433636266
0 76 1.2488971503125388
0 77 0.7910599236119871
0 78 1.4089078034558578
0 79 1.3683319344499956
0 80 0.8286135480413244
