50 0
0 1 1.3228242496905882
0 2 1.3708827866235804
0 3 1.340841554503808
0 4 1.177217179829439
0 5 1.0864956382967574
0 6 1.292920525281772
0 7 1.3029479246836113
0 8 1.2564948350587373
0 9 1.1802916898410214
0 10 1.3644910360291855
0 11 1.3355665501454776
0 12 1.4412222521284053
0 13 1.2600289398216724
0 14 1.073094601493393
0 15 1.3955215582455398
0 16 1.3860379373190992
0 17 1.3203562425014082
0 18 1.4347752930355435
0 19 1.2544930941964954
0 20 1.3472580569486288
0 21 1.2426403346499295
0 22 1.3582704796477234
0 23 1.2893253138786651
0 24 1.399551710672679
0 25 1.382007774767488
0 26 1.1944621287328507
0 27 1.3441399634509643
0 28 1.3096166814196937
0 29 1.184034639128789
0 30 1.307211581924696
0 31 1.3406486854747544
0 32 1.3650158189153023
0 33 1.37352519146058
0 34 1.4402151625373132
0 35 1.4027738807683987
0 36 1.2898705492566764
0 37 1.2578681974677357
0 38 1.3170435960786382
0 39 1.1971042770844695
0 40 1.398967462975237
0 41 1.4023388155977228
0 42 1.3795655688248505
0 43 1.2269220910011782
0 44 1.3618520540250292
0 45 1.165178616605333
0 46 1.2003400670451891
0 47 1.4050346298048546
0 48 1.2119830104799232
0 49 1.3544624815044595
1 2 1.398822379240466
1 3 1.4083376852070317
1 4 1.2377306910080825
1 5 1.2991007824528689
1 6 1.265187037001198
1 7 1.3474321841618135
1 8 1.306064840095947
1 9 1.3197363693491895
1 10 1.335820765868837
1 11 1.2602159236151473
1 12 1.3943475141394381
1 13 1.2776120451206356
1 14 1.303256961747469
1 15 1.1831436479994661
1 16 1.2762701215141248
1 17 1.3523776366735472
1 18 1.4083916536354597
1 19 1.3549794283234287
1 20 1.4435094108765132
1 21 1.2993902361922953
1 22 1.3341325523920122
1 23 1.2536809340419222
1 24 1.3593223453341476
1 25 1.2865731088077783
1 26 1.3287597302401786
1 27 1.3464830621553554
1 28 1.323676675971915
1 29 1.2568899162441933
1 30 1.24657540533652
1 31 1.2951792198579883
1 32 1.3406454530272278
1 33 1.4127327747580436
1 34 1.3141412660230865
1 35 1.4230394322807494
1 36 1.2851591430866747
1 37 1.303620948521375
1 38 1.202012290453418
1 39 1.303858320425871
1 40 1.2759866137336555
1 41 1.3099393554429268
1 42 1.2411776055881822
1 43 1.3129235740946996
1 44 1.2742654588873858
1 45 1.3116594814409843
1 46 1.2530014539305656
1 47 1.435757431010277
1 48 1.3208188214316396
1 49 1.343578363448752
2 3 1.524970524810726
2 4 1.435520131734347
2 5 1.4293495103697809
2 6 1.2673706197037449
2 7 1.2081470127872591
2 8 1.3851163073508497
2 9 1.3853692423968098
2 10 1.4598096476557592
2 11 1.3821809344127893
2 12 1.435301891130272
2 13 1.4115170413514058
2 14 1.3256499546675353
2 15 1.3842895857639068
2 16 1.5261811440671578
2 17 1.3513632994668408
2 18 1.4908986334582817
2 19 1.2893429609404514
2 20 1.4120463793720741
2 21 1.3805061708201727
2 22 1.3248426018568347
2 23 1.3334264755761267
2 24 1.4281060267666315
2 25 1.4418274266198954
2 26 1.23930955335135
2 27 1.4591637574516831
2 28 1.4356369477549422
2 29 1.2771569751775946
2 30 1.4337266561924138
2 31 1.2594346032391754
2 32 1.5457101779301832
2 33 1.362555978397278
2 34 1.3154541331658323
2 35 1.478270797754032
2 36 1.4552438157925078
2 37 1.2674265375876992
2 38 1.4117112576580773
2 39 1.3111493527565103
2 40 1.495696612854911
2 41 1.4285315584215617
2 42 1.5782415217563852
2 43 1.165007517346411
2 44 1.3941432364483914
2 45 1.4565613858800115
2 46 1.4355832355922307
2 47 1.357650397897982
2 48 1.4053684680192216
2 49 0.7489272901511836
3 4 1.2522174432791038
3 5 1.2622491291418014
3 6 1.4082685959060612
3 7 1.2997004159342087
3 8 1.160089926520121
3 9 1.3198309751380677
3 10 1.2944180872631288
3 11 1.2551920828901018
3 12 1.2007601972578608
3 13 1.1116569540711472
3 14 1.2133138429997645
3 15 1.254953226349143
3 16 1.2639377497129025
3 17 1.294902915512606
3 18 1.365292185217359
3 19 1.3238790371413385
3 20 1.3839007867549136
3 21 1.4394803536783904
3 22 1.2579536057576846
3 23 1.181536900764457
3 24 1.353673776619443
3 25 1.2977943267392449
3 26 1.3576708711520038
3 27 1.0790583775014169
3 28 1.2739287745916026
3 29 1.3298532409935406
3 30 1.098689557167537
3 31 1.2106215015349024
3 32 1.1156738255210588
3 33 1.343208850878139
3 34 1.2573958807613532
3 35 1.1684581979757347
3 36 1.2276952835006052
3 37 1.3379763602135946
3 38 1.2600808364164184
3 39 1.3848956194209048
3 40 1.4758154704857394
3 41 1.242266320271194
3 42 1.203764203220707
3 43 1.463818821795134
3 44 1.5282368792939702
3 45 1.1295474648183126
3 46 1.1955481669330812
3 47 1.2874838503243942
3 48 1.3558627554542342
3 49 1.4759230540828616
4 5 0.9298220517863496
4 6 1.499707067264976
4 7 1.3010640811815635
4 8 1.160398502854552
4 9 0.8997675691740965
4 10 1.2055761986128428
4 11 1.172613472529209
4 12 1.2643813086616351
4 13 1.1226117454347802
4 14 1.0374761589361916
4 15 1.4144482153483708
4 16 1.1701242920232233
4 17 1.399431389091113
4 18 1.3449137982031454
4 19 1.2257014138919238
4 20 1.3459116386358467
4 21 1.2923074984748906
4 22 1.3095025115522958
4 23 1.1924633354182137
4 24 1.3946812077640909
4 25 1.2246996008183575
4 26 1.3585434755036943
4 27 1.2151886706002593
4 28 1.1061009115367493
4 29 1.3103849375744434
4 30 1.1705929466377776
4 31 1.2275492495436755
4 32 1.2780943643327234
4 33 1.3887870930932262
4 34 1.2839330149321506
4 35 1.3320480598254896
4 36 1.1663541613327237
4 37 1.3221013905076386
4 38 1.2917082990315494
4 39 1.238694869814649
4 40 1.3269605006256797
4 41 1.3586816454305948
4 42 1.1353653386761524
4 43 1.4572952487224442
4 44 1.3382914662847953
4 45 1.3410990315159579
4 46 0.9296356642022107
4 47 1.3668846853653307
4 48 1.1615593788308527
4 49 1.3892158560433214
5 6 1.4609232980809552
5 7 1.2655373328515434
5 8 1.192954941445788
5 9 0.9698611275962156
5 10 1.311303350772162
5 11 1.3285795842044044
5 12 1.302386676355316
5 13 1.1545727393352403
5 14 0.9816277382807589
5 15 1.405414605039816
5 16 1.281919856104647
5 17 1.3676823636740096
5 18 1.434370413201422
5 19 1.2416049147246397
5 20 1.365689906554417
5 21 1.2811580054107166
5 22 1.3614035998355902
5 23 1.2614204152140818
5 24 1.392573331372323
5 25 1.3016610858018305
5 26 1.314445997211606
5 27 1.2740787133213214
5 28 1.2027915070129531
5 29 1.258016434371626
5 30 1.2753098443861797
5 31 1.2313012731914124
5 32 1.2657279414868416
5 33 1.4178154771524858
5 34 1.3773050025254023
5 35 1.4256446855768852
5 36 1.1917839421558472
5 37 1.3738418946891622
5 38 1.2845987283631966
5 39 1.308973068926464
5 40 1.4145348951433692
5 41 1.3879816766977287
5 42 1.1813987453520154
5 43 1.3624962502039508
5 44 1.3741662357447537
5 45 1.3660382911506652
5 46 0.7669441439797272
5 47 1.346133528439068
5 48 1.0542895607540599
5 49 1.4183735623105949
6 7 1.406360058138201
6 8 1.3032208537171532
6 9 1.4458516129633827
6 10 1.3704616089690393
6 11 1.4004673482082022
6 12 1.3250335967261304
6 13 1.3453955756719058
6 14 1.4595575470220001
6 15 1.1951701510814183
6 16 1.3968452370884625
6 17 1.3194576733838086
6 18 1.3426784920535704
6 19 1.3499485803521405
6 20 1.3247462787655615
6 21 1.3580369526119558
6 22 1.3926469973119928
6 23 1.254028160918456
6 24 1.396105026070132
6 25 1.3427732797891032
6 26 1.2598859595398813
6 27 1.4872228109471235
6 28 1.337718346494264
6 29 1.3139941870889253
6 30 1.3808688754522966
6 31 1.3741566808433696
6 32 1.3920694817540729
6 33 1.3732883032645993
6 34 1.2781300296981617
6 35 1.3094200432326277
6 36 1.4534550438200113
6 37 1.2825504112443977
6 38 1.251237479879571
6 39 1.447777181743579
6 40 1.4124493877950544
6 41 1.2157096464307235
6 42 1.4011549470304325
6 43 1.2116574425578992
6 44 1.3052471014289162
6 45 1.338822361348247
6 46 1.4877599575224554
6 47 1.4123479431945996
6 48 1.403244335194209
6 49 1.2858771798046165
7 8 1.10482277919637
7 9 1.2696668497280124
7 10 1.3199350429184193
7 11 1.2876044701696514
7 12 1.2610836654103934
7 13 1.1202351591361086
7 14 1.1834719292995923
7 15 1.235548075402274
7 16 1.3094442879191428
7 17 1.2307691785614292
7 18 1.4318136969046589
7 19 1.2447317600304568
7 20 1.3502546519352319
7 21 1.3371551132097617
7 22 1.2938391931028892
7 23 0.8144853632515662
7 24 1.3710822982173325
7 25 1.361303043209548
7 26 1.1770076583489413
7 27 1.1544864653758236
7 28 1.0950344944028125
7 29 1.2354784470261153
7 30 1.1018501696744056
7 31 0.8832677422471975
7 32 1.2039416225201605
7 33 1.3983279751918294
7 34 1.0623458992835801
7 35 1.2479412499432871
7 36 1.3090002176491848
7 37 1.179885959456885
7 38 1.2452596200663544
7 39 1.2985039426981146
7 40 1.3788134525503861
7 41 1.3115031306562364
