90 0
0 1 1.2619768966523257
0 2 1.4215046259301627
0 3 1.3768598326063526
0 4 1.2294560683889573
0 5 1.2686930683072244
0 6 1.1832545516070376
0 7 1.4626090627094122
0 8 1.3257049558332055
0 9 1.3593362580458401
0 10 1.4848135478244777
0 11 1.4266254562371934
0 12 1.4290850274151237
0 13 1.2709786546850828
0 14 1.2954936411670868
0 15 1.3546249579963923
0 16 1.3026050655557175
0 17 1.1521738658514622
0 18 1.1979828145862386
0 19 1.391026577443852
0 20 1.4024027858704973
0 21 1.464083691702289
0 22 1.4506051921045848
0 23 1.3464213169453023
0 24 1.3690407130627635
0 25 1.2030934306724985
0 26 1.3222096071119556
0 27 1.4750817382048753
0 28 1.4095669276943732
0 29 1.3952861793272897
0 30 1.2857166473747885
0 31 1.3038260216547108
0 32 1.3151734457102469
0 33 1.4570141054187515
0 34 1.1417371760925654
0 35 1.0737810652352553
0 36 1.4670547250743706
0 37 1.2260582655981318
0 38 1.2102135367410585
0 39 1.0306100796634015
0 40 1.07017463854405
0 41 1.1264059524105754
0 42 1.1165628128525102
0 43 1.3510815752127239
0 44 1.4421402010035447
0 45 1.2489162984437012
0 46 1.084917783433298
0 47 1.0601659006626385
0 48 1.288828715564411
0 49 1.41731620107774
0 50 1.231922347375083
0 51 1.0422410974005238
0 52 1.2969957321252987
0 53 1.27667993320378
0 54 1.124442348354483
0 55 1.374417267945605
0 56 1.2766988060944804
0 57 1.30167467292883
0 58 1.32766204565673
0 59 1.1674568294220797
0 60 1.2713892801975901
0 61 1.2197072588674804
0 62 1.2595374034595688
0 63 1.2537711931819748
0 64 1.2857000649767534
0 65 1.429461689472619
0 66 1.3909092400819025
0 67 1.2755194452566234
0 68 1.2150795418918128
0 69 1.2138530902713207
0 70 1.2944127103154937
0 71 1.2664312908827804
0 72 1.3021452183497861
0 73 1.0260949883990178
0 74 1.0316909338790923
0 75 1.1815427223101767
0 76 1.4341498300094775
0 77 1.3389986324870664
0 78 1.0303091117310674
0 79 1.390726603585326
0 80 1.280493266481201
0 81 1.2947288340758527
0 82 1.3748664590570765
0 83 1.316458360684483
0 84 1.2489573923746897
0 85 1.3141547834999738
0 86 1.2849321160105132
0 87 1.443672556484061
0 88 1.3608674571677573
0 89 1.3961865596487149
1 2 1.2854513461482493
1 3 1.357635977022575
1 4 1.302628579856853
1 5 1.264520250558108
1 6 1.2316951249745378
1 7 1.395390844234665
1 8 1.1526624627616964
1 9 1.2015144232105963
1 10 1.4607105303184973
1 11 1.4636127736667992
1 12 1.4585829876089569
1 13 1.3172730911265582
1 14 1.302235870885487
1 15 1.461412229593497
1 16 1.263346924890675
1 17 1.2431668631104769
1 18 1.3000335933343934
1 19 1.2883337428092938
1 20 1.3341952280529046
1 21 1.3403351234837737
1 22 1.2984081961460638
1 23 1.379527215569463
1 24 1.2104899209618725
1 25 1.2715473331748222
1 26 1.4227865208121317
1 27 1.3287564128359355
1 28 1.4539673276489933
1 29 1.2364462999046595
1 30 1.2754561805629105
1 31 1.387820986554951
1 32 1.3162734725363112
1 33 1.3929614471944898
1 34 1.3287256414530348
1 35 1.2448456396573024
1 36 1.527261597622431
1 37 1.2973537787383311
1 38 1.3550952002274679
