75 0
0 1 0.8756340483544602
0 2 1.378493081620271
0 3 1.3230577939993036
0 4 1.220507601554924
0 5 1.3122642582668818
0 6 1.4298484866444374
0 7 1.2758369871867619
0 8 1.2575992942595355
0 9 1.360005442354349
0 10 1.3941332782683942
0 11 1.2087895573615004
0 12 1.3291078521173072
0 13 1.2862378065007842
0 14 0.8325023979817864
0 15 0.9906380141157997
0 16 1.3512262580572698
0 17 1.3155612148640652
0 18 1.3776837854288395
0 19 1.3398577424088618
0 20 1.3097746639012469
0 21 1.2545595988904346
0 22 1.440338237826198
0 23 1.276055031655173
0 24 1.307399205226213
0 25 1.3024258938418396
0 26 1.4525127162827924
0 27 1.2655941369605155
0 28 1.3557835403582146
0 29 1.3702133427171799
0 30 1.3875388871791305
0 31 1.325356440375221
0 32 1.2180551053714603
0 33 1.3161035399303052
0 34 1.422348581022026
0 35 1.288322014586415
0 36 1.3831615454727002
0 37 1.3544865865037814
0 38 1.450668431607451
0 39 1.1156128637968223
0 40 1.271247964603012
0 41 1.2903292148594625
0 42 1.1595669337870929
0 43 1.3442219725272333
0 44 1.4077156618563043
0 45 1.2379768886516418
0 46 1.1707301595943231
0 47 1.3074657975032675
0 48 1.3103430597696177
0 49 1.315273377437135
0 50 1.190257846307159
0 51 1.234550133386398
0 52 1.222428867982022
0 53 1.2778983261166172
0 54 1.3762295682338401
0 55 1.3299874372267169
0 56 1.3187007899132368
0 57 1.402939143754253
0 58 1.3606967503975647
0 59 1.3928110602080002
0 60 1.2928979325348746
0 61 1.2198441686706964
0 62 1.4040826025799378
0 63 1.30537514791496
0 64 1.2436792866853716
0 65 1.3338041048327502
0 66 1.2369844300873138
0 67 1.1508099057070476
0 68 1.3591417659620173
0 69 1.2018969950320697
0 70 1.3056783441105981
0 71 1.3753739378224406
0 72 1.2776264940886832
0 73 1.2833268193070484
0 74 1.2984406332952434
1 2 1.487331055554166
1 3 1.3747004609396685
1 4 1.264164821482689
1 5 1.4063018804552048
1 6 1.4216786302169413
1 7 1.3659911049780877
1 8 1.3484499903984
1 9 1.494052031789955
1 10 1.4266025677485292
1 11 1.2975045299751504
1 12 1.385046907514841
1 13 1.3390843323461288
1 14 0.9894447098625533
1 15 1.0969735925329775
1 16 1.3713360757446083
1 17 1.369302017858571
1 18 1.382239258842806
1 19 1.402813222931021
1 20 1.3747350961087241
1 21 1.3062335056067669
1 22 1.4607167875144609
1 23 1.3171754226528218
1 24 1.2679271983196578
1 25 1.391821450238235
1 26 1.476596098857967
1 27 1.2692860155621781
1 28 1.3841384373069443
1 29 1.3708152548479682
1 30 1.4200446023003748
1 31 1.3584281221657226
1 32 1.26115303732053
1 33 1.3363244632046536
1 34 1.4183663782843683
